"","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068"
"90",0.13588080615905,0.132426187497084,0.129145429608302,0.123895213175122,0.119755775244302,0.11599324127027,0.113952589843331,0.110610006182129,0.107632232016261,0.105945280918844,0.105499743201314,0.103800053523751,0.100715777767175,0.0978611094615617,0.0960104807515648,0.0976408579951635,0.0934898033059726,0.0905424081718136,0.0899947303220037,0.0897281486716034,0.0875924997701285,0.0891608305612024,0.0858382598819879,0.08590218135152,0.0857043562120895,0.0848346025406017,0.0832461142312059,0.0811037721637833,0.0802341201474332,0.0794739986912478,0.078688900846133,0.077921881431434,0.0771590259248708,0.0764047017001646,0.0756574108470611,0.0749175384592156,0.0741848663467038,0.0734593708268051,0.072740966719593,0.0720295894857239,0.0713251688611692,0.0706276373085225,0.069936927296441,0.0692529721640037,0.0685757058348242,0.0679050629003383,0.0672409785847136,0.0665833887478256,0.0659322298760999,0.065287439077329
"91",0.152583666100034,0.148383953539808,0.144611456234817,0.141028817598021,0.135295499601784,0.130775169004917,0.126666423390462,0.124438000296096,0.120787846954305,0.117536071254924,0.115693894421134,0.115207360304602,0.113351272743181,0.109983195650439,0.106865853464995,0.104844938132757,0.106625335438344,0.102092319160672,0.098873717836372,0.0982756451069105,0.0979845337988037,0.0956523719848471,0.097365013599332,0.0937367147451126,0.0938065179839463,0.0935904898551178,0.0926407053194707,0.0909060513814891,0.0885665805262256,0.0876169069995698,0.0867868425480299,0.0859295034913468,0.0850919063618332,0.0842588562847607,0.0834351225001544,0.082619069266721,0.081811117112721,0.081011027771364,0.0802187753807505,0.0794342669230763,0.0786574319203743,0.0778881936432326,0.0771264783397532,0.0763722122646593,0.0756253226231886,0.0748857372588994,0.0741533847446225,0.0734281943441414,0.0727100960154427,0.0719990204007155
"92",0.174156982642882,0.168982493072058,0.164331419226789,0.160153475309208,0.156185794992593,0.14983629249772,0.14483014240779,0.140279812119656,0.137811890750809,0.133769439631652,0.130168181524299,0.12812801797331,0.127589193929573,0.125533624604851,0.121803565690043,0.118351189248192,0.116113077398755,0.118084821708264,0.113064622552511,0.109500104213905,0.108837754019772,0.108515355719465,0.105932546381855,0.107829253002896,0.103811005167675,0.103888310462692,0.103649064855897,0.102597202865573,0.100676118161361,0.098085214248142,0.0970334751974259,0.0961142001267919,0.0951647191311566,0.0942371018130458,0.0933145202387817,0.0924022562192554,0.0914984982129779,0.0906037119442016,0.0897176335385729,0.0888402343547023,0.0879714113777594,0.0871110865552049,0.086259174911185,0.085415594767366,0.0845802644527472,0.0837531033489978,0.0829340315447114,0.0821229699361316,0.0813198401847146,0.0805245647207286
"93",0.196101377508247,0.191227515802917,0.185545832696328,0.180438869520062,0.175851411558865,0.171494826833221,0.164522958291097,0.159026114978206,0.154029770049178,0.151319947764709,0.146881263345973,0.142927016831226,0.140686880364879,0.1400952418226,0.137838189538148,0.133742517408023,0.129951745653867,0.127494258376801,0.129659269278944,0.124146999837763,0.120233094253378,0.119505821764538,0.119151822601649,0.116315851250236,0.118398469413714,0.11398636063835,0.114071243250004,0.113808547248041,0.112653583764379,0.110544198024809,0.107699338683023,0.106544510189274,0.105535129540682,0.104492582240298,0.103474041653143,0.102461030403782,0.10145934801607,0.100467005384699,0.0994845138833192,0.0985115837731184,0.0975481836053333,0.0965942002678178,0.0956495480574725,0.0947141336692733,0.0937878674189331,0.0928706596302166,0.0919624217827389,0.0910630661323307,0.0901725058216376,0.0892906548335218
"94",0.217015231278415,0.213803289426437,0.208489468187394,0.202294904165954,0.196726939575703,0.191725375513931,0.186975525426985,0.179374311979659,0.17338127308982,0.167933912166053,0.164979476427038,0.160140115574451,0.155828922441602,0.153386570677659,0.152741525405167,0.15028073084597,0.14581534572242,0.141682384083896,0.139003061428255,0.14136350610439,0.135353648582202,0.131086437922702,0.130293515137563,0.12990756075804,0.126815588578366,0.129086202990303,0.124275816742809,0.124368361638808,0.124081952282319,0.122822731183967,0.120522932908606,0.117421270426894,0.116162196503884,0.115061699884765,0.113925042687161,0.112814559269273,0.111710104318005,0.110618000875518,0.109536080281583,0.108464900071134,0.107404144350873,0.106353778833182,0.105313680195372,0.104283754997997,0.103263901513462,0.102254021961754,0.101254018571636,0.100263794832059,0.0992832550782605,0.0983123046123423
"95",0.241991901997427,0.237154260120721,0.233644249837252,0.22783730561064,0.221067885609007,0.214983213510185,0.209517503949024,0.204326867437392,0.196020260843463,0.189471067519926,0.183518191116384,0.18028958353141,0.175001129648743,0.170289857487635,0.16762085530691,0.166915949787417,0.164226793318733,0.159347020139259,0.154830519367781,0.151902555379816,0.154482049489179,0.147914476763019,0.143251268651903,0.14238476257611,0.141962991602815,0.138584084185742,0.141065411776023,0.135808621343855,0.135909754412761,0.135596766247691,0.134220689342173,0.131707469623874,0.128317972644047,0.126942056571752,0.125739433788388,0.124497294722292,0.123283758364526,0.122076809915508,0.120883359196162,0.119701036294435,0.118530450484543,0.117371256558266,0.116223417046095,0.115086797180986,0.113961294852304,0.112846798892129,0.111743202446453,0.110650398670862,0.109568282098077,0.108496748185636
"96",0.268861778942473,0.264851493738199,0.259556867485665,0.255715286594156,0.249359793539314,0.241950905124557,0.235291448832928,0.229309424931863,0.223628458658982,0.214537174421211,0.20736931624,0.200854105629631,0.197320509941028,0.1915324860492,0.186376166936961,0.183455039376407,0.182683545461772,0.179740359752878,0.17439962229423,0.169456473511472,0.166251921501991,0.169075085675314,0.161887111894373,0.156783397168191,0.155835037216421,0.155373423950147,0.151675330463432,0.154391054887742,0.148637685511591,0.148748372043433,0.14840581767547,0.146899750650429,0.144149121431064,0.140439438046131,0.13893354704731,0.137617319363868,0.136257842520344,0.134929670319509,0.133608708349506,0.132302519162542,0.131008508974521,0.129727344614311,0.128458648263844,0.127202378914081,0.125958389067306,0.124726566967076,0.123506790944072,0.122298944050399,0.121102909348663,0.119918571408693
"97",0.294053950863017,0.287274293900683,0.282989371533027,0.277332152332339,0.273227487688627,0.266436750132319,0.258520477331069,0.25140496016286,0.245013268123051,0.238943251101164,0.229229366627407,0.221570630581372,0.214609237500252,0.210833649871669,0.204649243582515,0.199139803237659,0.196018627514384,0.195194299227755,0.192049554743558,0.186343066493808,0.181061395064725,0.177637385079324,0.180653888569137,0.172973659342734,0.167520425900624,0.16650711922468,0.166013893204807,0.162062542442517,0.164964248365505,0.158816869844152,0.158935136543884,0.158569122956655,0.156959915642445,0.154020914532345,0.15005718015852,0.148448160925369,0.147041793758342,0.145589215590355,0.144170085907162,0.142758660234481,0.141363019032292,0.139980390885866,0.138611488290645,0.137255907554372,0.135913604859575,0.134584422607425,0.133268241388038,0.131964931199793,0.130674367085828,0.129396424100502
"98",0.317403691583283,0.316832451743608,0.3095276176101,0.304910769391292,0.298815321177981,0.294392694109596,0.287075921038538,0.278546424621536,0.270879713314951,0.263992897294221,0.257452674421766,0.246986316718555,0.238734306801326,0.23123365860065,0.227165600063684,0.220502126910473,0.214565905046857,0.211202951569015,0.210314767780538,0.206926419818842,0.200777885994664,0.195087076865016,0.191397830468953,0.194648003417031,0.186372835378607,0.180497174411212,0.179405373272118,0.178873940150129,0.174616503220474,0.177742985959852,0.171119408881565,0.17124683695497,0.170852470608683,0.169118608175519,0.165951941226622,0.161681161405323,0.159947501622668,0.158432192080752,0.156867091863728,0.155338031174189,0.15381727127616,0.15231351857178,0.150823786962339,0.149348844135795,0.147888255128406,0.146441972728437,0.145009827128873,0.143591689669903,0.142187420279499,0.140796884321183
"99",0.36944360941063,0.339857172107942,0.339245522144015,0.331423936141194,0.326480487084667,0.319953840270406,0.3152183517786,0.307383982264871,0.298251100043725,0.290042037285108,0.282668040448593,0.275665155134625,0.264458395964496,0.255622629938314,0.247591377769373,0.243235540370488,0.236100685917563,0.229744529297235,0.22614367685217,0.225192661981619,0.22156461861944,0.21498113086077,0.208887747736709,0.20493752005939,0.208417613758004,0.19955705138008,0.193265739799289,0.192096703466454,0.191527676190487,0.186969063566535,0.190316717077271,0.183224580990772,0.183361023463947,0.18293875921568,0.181082241478221,0.177691561083512,0.173118661677326,0.171262360926092,0.169639856747849,0.167964039648275,0.166326811551349,0.164698471452905,0.163088341655388,0.161493224820233,0.159913942942478,0.158350030288574,0.156801436306975,0.155267979178337,0.153749521141312,0.152245912215027
"100",0.365094866384501,0.403907876256512,0.371561410510388,0.370892701587973,0.362341463697036,0.35693685536455,0.34980135758715,0.34462410982581,0.336058895889244,0.326074034957615,0.317099173786843,0.309037279289574,0.301381116176223,0.289128912644145,0.279468884970563,0.27068842179673,0.265926241620143,0.258125798369609,0.251176695296027,0.247239930315522,0.246200198170024,0.242233705714729,0.235036064474684,0.228374248234899,0.224055515872954,0.227860256892086,0.218173119690782,0.21129491085258,0.210016818687946,0.209394708593973,0.204410836910405,0.208070782800717,0.200317042982644,0.200466213757743,0.20000455776643,0.197974851155005,0.194267864534026,0.18926837329791,0.187238903914693,0.185465041273255,0.183632892310756,0.181842932201197,0.180062689224372,0.178302355331874,0.17655843491518,0.174831826650736,0.173122021358131,0.171428963770022,0.169752455105691,0.168092344752455
"101",0.415196700854621,0.397248741650477,0.439480010153403,0.404284793792965,0.403557191729999,0.394252847011683,0.388372255261777,0.380608334773953,0.374975127222251,0.365655575589102,0.354791348765197,0.345026072299156,0.336254167407493,0.327923726629818,0.314592472526568,0.304081686999396,0.294527929146115,0.289346344147684,0.280858916492848,0.273297806475287,0.269014330922299,0.267883029651091,0.26356720852702,0.255735671606837,0.24848714975122,0.243788066980494,0.24792789123254,0.237387608643739,0.229903636511117,0.228512982873222,0.227836083593739,0.222413282735292,0.226395559763267,0.2179589487084,0.218121256941562,0.217618942944544,0.2154104802365,0.211377019604522,0.205937223580801,0.203729018993634,0.20179893241326,0.199805426240259,0.197857824489052,0.195920795657671,0.194005429302059,0.192107921955734,0.190229251441503,0.188368863735478,0.186526698702925,0.184702540056524
"102",0.45871378897113,0.437933781835493,0.419002953063681,0.463546898353055,0.426424314836569,0.425656867690552,0.41584299667085,0.409640370833107,0.401451281049628,0.395509586710767,0.385679676012259,0.374220500325367,0.363920455925592,0.354668182303957,0.345881548338382,0.331820245553391,0.320733866382984,0.310656923818615,0.305191583873489,0.296239366085422,0.288264193117889,0.283746145059081,0.282552891251727,0.278000726307498,0.269740317267685,0.262094850474684,0.257138435636353,0.261504965734259,0.250387474178504,0.242493663335488,0.241026854457641,0.240312886690615,0.234593121376506,0.238793476619186,0.229894858259434,0.23006605484704,0.229536233035041,0.227206830070649,0.222952488297676,0.217214797125808,0.214885666417559,0.212849884067475,0.210747209128926,0.208692952438881,0.206649847664915,0.204629591651351,0.202628172645548,0.200646622018035,0.19868435540536,0.19674130937968
"103",0.487588422709466,0.489854169376609,0.46766348450991,0.447447511878204,0.495015380656303,0.455372682418761,0.454553136128044,0.444073037747944,0.437449338611896,0.42870432184919,0.422359267885191,0.411862040951892,0.399624944263707,0.38862566799318,0.378745291778772,0.369362165772298,0.354346293213629,0.342507300816879,0.331746271939163,0.325909910304634,0.316349959603156,0.307833381676846,0.303008620066747,0.301734360677318,0.29687316611279,0.288051988493551,0.27988749927298,0.274594611786074,0.279257569442013,0.267385352555289,0.258955660126826,0.257389275026209,0.256626838631474,0.25051877963186,0.255004281437038,0.245501568830572,0.245684387320528,0.24511859786777,0.242631060362467,0.23808790708138,0.231960705303908,0.229473458537208,0.22729947446237,0.225054056708956,0.222860344139631,0.22067854054867,0.21852113683584,0.216383848905471,0.214267778144016,0.212172300517753
"104",0.529846785293219,0.518180335957145,0.520588238430813,0.497005281978632,0.475520933700249,0.526073270622505,0.483943339446478,0.483072373786759,0.471934740802599,0.464895462419974,0.455601772264518,0.448858621603842,0.437702785399428,0.424697917815026,0.413008533064102,0.40250824957149,0.392536414392663,0.376578427031309,0.363996641304214,0.352560451888327,0.346357909556124,0.336198155477678,0.327147236699628,0.322019763454588,0.320665555422245,0.315499363373216,0.306124733932929,0.297447994350548,0.291823024420156,0.296778541926666,0.28416144716315,0.27520286518878,0.273538203109304,0.272727930492546,0.26623664415954,0.271003572011164,0.260904647218078,0.261098935970912,0.260497648173548,0.257854039424511,0.25302584297059,0.246514212817675,0.243870913048548,0.241560530468081,0.239174232369855,0.23684288350425,0.234524190801347,0.232231428855734,0.229960044782172,0.227711209069488
"105",0.581702141662714,0.580233297845169,0.567457411380807,0.570094296669094,0.544268686370042,0.520741254290366,0.576100935580021,0.529964600354871,0.529010809011646,0.516814027421262,0.509105339129155,0.498927852659991,0.491543452764943,0.479326736893909,0.465085153447553,0.452284150493357,0.440785328025545,0.429865207394489,0.412389673163351,0.398611405128426,0.38608767546969,0.379295293799494,0.368169383861264,0.358257755449269,0.352642678047344,0.351159689729995,0.345502211505888,0.335236088718705,0.325734222590288,0.319574338367936,0.325001107662649,0.311184172829671,0.301373662117356,0.299550696696063,0.298663370084626,0.291554785903686,0.29677503134956,0.285715735341677,0.285928500252063,0.285270032160338,0.282375025782566,0.277087685311957,0.269956822687428,0.267062154672437,0.264532063066415,0.261918836651521,0.259365784942489,0.256826592951449,0.254315797638912,0.251828413156723
"106",0.588004106324634,0.585552905184116,0.584074337884765,0.57121387735057,0.573868218345053,0.547871647152212,0.524188467705085,0.579914620124892,0.533472870661128,0.532512765390811,0.520235243300671,0.512475524878971,0.502230665280455,0.494797381986659,0.482499793654518,0.468163933488009,0.455278190197336,0.443703247593588,0.432710837728638,0.415119618604984,0.401250140914572,0.388643506418691,0.381806160403883,0.37060659894357,0.360629357334729,0.354977109130635,0.353484303697435,0.347789373985344,0.337455291312331,0.327890524539663,0.321689862992009,0.327152556523101,0.313244156067389,0.303368701539208,0.301533668414803,0.300640467860841,0.293484826131558,0.298739628663087,0.287607122105355,0.287821295481169,0.287158468449145,0.284244297650004,0.278921955936746,0.271743888284586,0.268830058088127,0.266283217730872,0.263652692227268,0.261082739775252,0.258526738790067,0.255999322464289
"107",0.610218471920334,0.604385277031063,0.601865788026758,0.600346029410763,0.587127290087172,0.589855578206302,0.563134770114584,0.538791802408802,0.596070426326311,0.548334858983236,0.547348006198471,0.534728445365664,0.526752549419467,0.516222278899255,0.508581912217376,0.49594172611835,0.481206484093644,0.467961757662797,0.456064349435646,0.444765702691505,0.426684410862066,0.412428544234551,0.399470702273467,0.392442875051058,0.380931305687832,0.370676108710626,0.364866394866903,0.363332001457753,0.357478417044494,0.346856437789568,0.337025206759959,0.330651801358627,0.336266679737218,0.321970805997446,0.311820231781001,0.30993407658017,0.309015992406192,0.301661002088317,0.307062197844608,0.295619551462424,0.295839691481314,0.295158398791238,0.292163042284693,0.286692425776711,0.279314384773535,0.276319378358502,0.273701585730327,0.270997776576389,0.268356227975008,0.265729019513526
"108",0.69588306228822,0.692313856103767,0.68569589576165,0.68283744878201,0.681113230332057,0.666116115667294,0.669211452428197,0.638895776093507,0.611277841506303,0.676262411494583,0.6221047675993,0.620985149153996,0.606667823106814,0.597618894677923,0.585671940390024,0.577003681458215,0.562662955336721,0.545945316169484,0.530918718237234,0.517420699172917,0.504601995616509,0.484088147796756,0.467914376514583,0.453213258885958,0.4452399470505,0.432179675455343,0.420544801568208,0.41395348128033,0.41221265915391,0.405571566195155,0.393520565191712,0.382366695262247,0.375135847503701,0.381506120251431,0.365286959523622,0.353770783758999,0.351630875774587,0.350589277684785,0.342244788058718,0.348372630517897,0.335390554416609,0.335640310843812,0.334867360841304,0.331469025804139,0.32526242311316,0.316891781691366,0.31349384384507,0.310523868021184,0.307456303488697,0.304459375695684
"109",0.786636639630191,0.775093649070046,0.771118169286569,0.763746903467703,0.760563086789026,0.758642604968743,0.741938407150204,0.745386078167257,0.711619646035662,0.68085803268559,0.753239629846238,0.692917360047343,0.691670298301821,0.675723267698222,0.665644322921122,0.652337477423501,0.642682532777417,0.626709438528977,0.608088873310214,0.591351836219359,0.57631737221419,0.562039548461428,0.539190661881553,0.521175871636333,0.504801363438489,0.495920469936933,0.481373581074242,0.468414339290147,0.461072745894668,0.459133770443948,0.451736738881937,0.438314003297611,0.425890516919809,0.417836600279544,0.424931984859496,0.406866638604288,0.394039606045997,0.391656117816154,0.390495957283384,0.381201635773923,0.388026994846457,0.373567202270438,0.373845387832109,0.372984454910386,0.369199296099282,0.362286211719471,0.352962761622352,0.349178045213335,0.345870004647703,0.342453267100701
"110",0.835900397521563,0.831846108907644,0.819639721232734,0.815435763239522,0.807640857077982,0.80427406053914,0.802243205060324,0.78457898595618,0.788224801032474,0.752517749307085,0.71998820888165,0.796529710918616,0.732740608193528,0.731421875492407,0.714558339409888,0.703900138949422,0.689828524316477,0.679618692062364,0.662727594408908,0.643036870709373,0.625337924998916,0.60943940241282,0.5943410056003,0.570178951054662,0.55112881734195,0.533813235733577,0.524421940781481,0.509039015187233,0.49533498169909,0.487571453290239,0.485521041317683,0.477698888607864,0.463504723469604,0.450367236246405,0.44185044605237,0.4493536155676,0.430250020297071,0.416685794344588,0.414165322617573,0.412938485503367,0.403110002067588,0.410327627207772,0.395036803485618,0.395330976888396,0.394420564552019,0.390417865631086,0.383107473447219,0.373248187349727,0.369245956256552,0.36574779645316
